1	AT1G09530	no_paralog	POC1	39.03	 AT-LC:1.00	10/35	 RSF1 RGA2 RGL1 RGA1 PHYB RGL2 PIL6 PHYD RGL3 TOC1	regulation of transcription, DNA-templated;signal transduction;circadian rhythm;gravitropism;response to red or far red light;de-etiolation;gibberellic acid mediated signaling pathway;red or far-red light signaling pathway;positive regulation of anthocyanin metabolic process	nucleus	DNA binding;sequence-specific DNA binding transcription factor activity;protein binding;identical protein binding
248	AT2G41940	AT3G58070	ZFP8	7.28	 AT-CC:1.00	2/35	 HB4 IAA29	MAPK cascade;regulation of transcription, DNA-templated;protein targeting to membrane;response to bacterium;embryo development ending in seed dormancy;systemic acquired resistance, salicylic acid mediated signaling pathway;jasmonic acid mediated signaling pathway;leaf morphogenesis;trichome differentiation;thylakoid membrane organization;vegetative to reproductive phase transition of meristem;regulation of hydrogen peroxide metabolic process;regulation of plant-type hypersensitive response;iron-sulfur cluster assembly;cell differentiation;negative regulation of defense response;regulation of protein dephosphorylation;positive regulation of transcription, DNA-templated;ovule development	nucleus	nucleic acid binding;sequence-specific DNA binding transcription factor activity;zinc ion binding
249	AT3G58070	AT2G41940	GIS	7.28	 AT-CC:1.00	2/35	 HB4 IAA29	regulation of transcription, DNA-templated;response to gibberellin;trichome differentiation;trichome branching	nucleus	nucleic acid binding;sequence-specific DNA binding transcription factor activity;zinc ion binding
250	AT1G22640	AT1G35516	MYB3	7.28	 AT-CC:1.00	2/35	 HB4 IAA29	regulation of transcription, DNA-templated;response to wounding;response to salt stress;response to ethylene;response to auxin;response to abscisic acid;response to gibberellin;response to salicylic acid;response to jasmonic acid;cinnamic acid biosynthetic process;negative regulation of metabolic process;response to cadmium ion	nucleus	DNA binding;sequence-specific DNA binding transcription factor activity
251	AT1G14440	AT2G02540	ZHD4	7.24	 AT-CC:1.00	2/35	 RSF1 PIL1	na	nucleus	sequence-specific DNA binding transcription factor activity
252	AT3G51260	AT5G66140	PAD1	7.18	 AT-HT:1.00	2/35	 RGA2 RGA1	gluconeogenesis;glycolytic process;ubiquitin-dependent protein catabolic process;water transport;hyperosmotic response;Golgi organization;response to temperature stimulus;response to salt stress;photorespiration;proteasome-mediated ubiquitin-dependent protein catabolic process;proteasome assembly;response to cadmium ion;response to misfolded protein;proteasome core complex assembly	proteasome complex;nucleus;cytoplasm;vacuole;vacuolar membrane;spindle;cytosol;proteasome core complex;chloroplast;phragmoplast;proteasome core complex, alpha-subunit complex;cytosolic ribosome	protein binding;peptidase activity
253	AT3G57040	AT2G41310	ATRR4	7.15	 AT-CC:1.00	2/35	 WEI8 CKX5	phosphorelay signal transduction system;regulation of transcription, DNA-templated;circadian rhythm;response to cytokinin;cytokinin-activated signaling pathway;gibberellic acid mediated signaling pathway;seed dormancy process	nucleus	phosphorelay response regulator activity;protein binding
254	AT2G01170	no_paralog	GABP	7.15	 AT-PG:0.59 AT-CX:0.41	3/35	 XTH17 SRL2 XTR7	gamma-aminobutyric acid transport	mitochondrion	L-glutamate transmembrane transporter activity;L-alanine transmembrane transporter activity;arginine transmembrane transporter activity;gamma-aminobutyric acid transmembrane transporter activity;L-lysine transmembrane transporter activity
255	AT1G25220	no_paralog	WEI7	7.07	 AT-CC:1.00	2/35	 WEI8 YUC2	tryptophan biosynthetic process;response to bacterium;response to salt stress;response to ethylene;auxin biosynthetic process;lateral root formation	mitochondrion	anthranilate synthase activity
256	AT5G42900	no_paralog	COR27	7.07	 AT-CX:1.00	2/35	 PYK20 TOC1	response to cold;response to karrikin	nucleus	na
257	AT5G67450	AT3G49930	ZF1	6.99	 AT-CC:1.00	2/35	 HB4 IAA29	regulation of transcription, DNA-templated;response to cold;response to chitin;hyperosmotic salinity response;negative regulation of transcription, DNA-templated	nucleus	nucleic acid binding;DNA binding;sequence-specific DNA binding transcription factor activity;zinc ion binding;sequence-specific DNA binding
258	AT5G44210	no_paralog	ERF9	6.99	 AT-CC:1.00	2/35	 HB4 IAA29	oligopeptide transport;ethylene-activated signaling pathway;negative regulation of transcription, DNA-templated	nucleus;membrane	DNA binding;sequence-specific DNA binding transcription factor activity
259	AT1G69570	AT1G26790	na	6.99	 AT-CC:1.00	2/35	 HB4 IAA29	regulation of transcription, DNA-templated	nucleus	DNA binding;sequence-specific DNA binding transcription factor activity
260	AT3G57390	no_paralog	AGL18	6.99	 AT-CC:1.00	2/35	 HB4 IAA29	regulation of transcription, DNA-templated;pollen development;negative regulation of flower development;vernalization response;anthocyanin accumulation in tissues in response to UV light;carpel development;negative regulation of short-day photoperiodism, flowering	nucleus	sequence-specific DNA binding transcription factor activity
261	AT5G13790	no_paralog	AGL15	6.99	 AT-CC:1.00	2/35	 HB4 IAA29	microsporogenesis;embryo development ending in seed dormancy;negative regulation of flower development;fruit dehiscence;somatic embryogenesis;gibberellin catabolic process;negative regulation of transcription, DNA-templated;positive regulation of transcription, DNA-templated;ovule development;negative regulation of short-day photoperiodism, flowering;callose deposition in cell wall;negative regulation of floral organ abscission;fruit abscission;cellular response to auxin stimulus;negative regulation of seed maturation	nucleus;cytoplasm	DNA binding;sequence-specific DNA binding transcription factor activity;protein binding;protein homodimerization activity
262	AT5G13180	no_paralog	VNI2	6.99	 AT-CC:1.00	2/35	 HB4 IAA29	protein targeting to membrane;multicellular organismal development;response to salt stress;response to abscisic acid;response to brassinosteroid;positive regulation of flavonoid biosynthetic process;xylem development;leaf senescence;regulation of plant-type hypersensitive response;negative regulation of transcription, DNA-templated	nucleus	sequence-specific DNA binding transcription factor activity;protein binding
263	AT2G35940	AT2G27220	EDA29	6.99	 AT-CC:1.00	2/35	 HB4 IAA29	response to superoxide;protein targeting to membrane;response to symbiotic fungus;response to salt stress;response to auxin;response to abscisic acid;response to carbohydrate;systemic acquired resistance, salicylic acid mediated signaling pathway;ethylene-activated signaling pathway;positive regulation of flavonoid biosynthetic process;polar nucleus fusion;response to continuous far red light stimulus by the high-irradiance response system;regulation of plant-type hypersensitive response;cysteine biosynthetic process;organ development	nucleus;cytoplasm	DNA binding;sequence-specific DNA binding transcription factor activity;protein homodimerization activity;protein heterodimerization activity
264	AT1G20960	no_paralog	emb1507	6.99	 HS-HT:0.58 HS-CX:0.24 AT-CX:0.18	1/35	 UMB1	DNA metabolic process;meiotic nuclear division;nucleotide biosynthetic process;embryo development ending in seed dormancy;regulation of chromosome organization	nucleus;nucleolus;cytosol;membrane	ATP-dependent helicase activity
265	AT5G16830	no_paralog	SYP21	6.96	 SC-CC:0.70 HS-CX:0.30	3/35	 XTH17 SRL2 XTR7	protein targeting to vacuole;intracellular protein transport;Golgi to vacuole transport;microsporogenesis;response to chitin;vesicle-mediated transport;endosomal transport;late endosome to vacuole transport;Golgi vesicle transport;callose deposition in cell wall	late endosome;Golgi apparatus;membrane;trans-Golgi network transport vesicle	SNAP receptor activity;protein binding
266	AT1G78300	no_paralog	GRF2	6.96	 AT-LC:0.73 HS-LC:0.27	2/35	 SRL2 DWF2	brassinosteroid mediated signaling pathway	cytoplasm;vacuole;vacuolar membrane;Golgi apparatus;cytosol;plasma membrane	protein phosphorylated amino acid binding
267	AT4G23550	no_paralog	WRKY29	6.96	 AT-CC:1.00	2/35	 RSF1 PIL1	regulation of transcription, DNA-templated;response to chitin	nucleus	sequence-specific DNA binding transcription factor activity
268	AT3G47620	no_paralog	TCP14	6.96	 AT-CC:1.00	2/35	 RSF1 PIL1	regulation of transcription, DNA-templated;cell proliferation;response to cytokinin;response to abscisic acid;response to gibberellin;regulation of seed germination;inflorescence development;regulation of defense response	nucleus	sequence-specific DNA binding transcription factor activity;protein binding
269	AT1G32870	no_paralog	NAC13	6.96	 AT-CC:1.00	2/35	 RSF1 PIL1	multicellular organismal development;response to red light;response to UV-B;cellular response to phosphate starvation;galactolipid biosynthetic process;cellular response to water deprivation	nucleus;cytoplasm	sequence-specific DNA binding transcription factor activity
270	AT2G24570	AT4G31550	WRKY17	6.96	 AT-CC:1.00	2/35	 RSF1 PIL1	regulation of transcription, DNA-templated;amino acid transport;response to chitin;defense response to bacterium	nucleus	sequence-specific DNA binding transcription factor activity;calmodulin binding
271	AT3G54560	no_paralog	HTA11	6.93	 AT-CX:0.64 AT-CC:0.36	2/35	 PAR1 PHYE	chromatin remodeling;flower development;regulation of flower development;regulation of gene expression;detection of temperature stimulus;defense response to bacterium;regulation of DNA methylation	nucleus	DNA binding;protein binding
272	AT2G23170	AT4G37390	GH3.3	6.92	 AT-CX:1.00	2/35	 MSG2 IAA29	response to auxin;auxin homeostasis	cytoplasm	indole-3-acetic acid amido synthetase activity
273	AT5G47080	AT4G17640	CKB1	6.92	 AT-LC:0.59 AT-CX:0.41	2/35	 RSF1 FUS1	protein phosphorylation;regulation of protein serine/threonine kinase activity	nucleus;protein kinase CK2 complex	protein binding;protein kinase regulator activity
274	AT1G70700	no_paralog	TIFY7	6.90	 AT-HT:1.00	2/35	 RGA2 RGA1	response to wounding;response to fungus;jasmonic acid metabolic process;jasmonic acid biosynthetic process;response to jasmonic acid;jasmonic acid mediated signaling pathway	nucleus	protein binding
275	AT1G65920	no_paralog	na	6.88	 AT-CX:1.00	3/35	 PIN3 MSG2 IAA29	na	vacuole;Golgi apparatus;plasma membrane	na
276	AT3G48100	AT5G62920	RR5	6.84	 AT-PG:1.00	3/35	 PHYB PHYD PHYE	regulation of transcription, DNA-templated;protein targeting to membrane;circadian rhythm;response to cytokinin;cytokinin-activated signaling pathway;positive regulation of flavonoid biosynthetic process;response to red light;regulation of plant-type hypersensitive response	nucleus;cytoplasm	phosphorelay response regulator activity;protein binding
277	AT4G38130	no_paralog	RPD3A	6.82	 HS-LC:1.00	2/35	 HB4 HB-2	DNA mediated transformation;pathogenesis;jasmonic acid and ethylene-dependent systemic resistance;histone acetylation;histone deacetylation;negative regulation of transcription, DNA-templated;regulation of multicellular organismal development	nucleus	histone deacetylase activity;protein binding
278	AT5G09970	no_paralog	CYP78A7	6.79	 AT-CX:1.00	3/35	 PIN3 MSG2 IAA29	regulation of meristem growth;carpel morphogenesis	na	oxygen binding
279	AT5G50320	no_paralog	HAG3	6.77	 AT-CC:1.00	2/35	 PHYD PHYE	tRNA wobble uridine modification;cell proliferation;DNA mediated transformation;specification of organ axis polarity;regulation of auxin mediated signaling pathway;organ growth;protein maturation;regulation of leaf formation	nucleus;nuclear euchromatin;cytosol;Elongator holoenzyme complex	histone acetyltransferase activity
280	AT3G11260	AT5G05770	WOX5B	6.72	 AT-CC:1.00	2/35	 HB4 IAA29	response to auxin	nucleus	sequence-specific DNA binding transcription factor activity
281	AT2G39250	AT3G54990	SNZ	6.72	 AT-CC:1.00	2/35	 HB4 IAA29	regulation of transcription, DNA-templated;multicellular organismal development	nucleus;nucleolus	DNA binding;sequence-specific DNA binding transcription factor activity
282	AT2G23760	AT4G36870	SAW2	6.72	 AT-CC:1.00	2/35	 HB4 IAA29	leaf morphogenesis;organ development	nucleus	DNA binding;sequence-specific DNA binding transcription factor activity
283	AT1G46768	no_paralog	RAP2.1	6.72	 AT-CC:1.00	2/35	 HB4 IAA29	regulation of transcription, DNA-templated;response to cold;response to water deprivation;positive regulation of transcription, DNA-templated	nucleus	DNA binding;sequence-specific DNA binding transcription factor activity
284	AT1G29500	no_paralog	na	6.72	 AT-CX:1.00	3/35	 XTH17 MSG2 IAA29	response to auxin	nucleus;nucleolus;mitochondrion	na
285	AT5G23000	no_paralog	RAX1	6.69	 AT-CC:1.00	2/35	 RSF1 PIL1	regulation of transcription, DNA-templated	nucleus	DNA binding;sequence-specific DNA binding transcription factor activity
286	AT3G23250	no_paralog	MYB15	6.69	 AT-CC:1.00	2/35	 RSF1 PIL1	respiratory burst involved in defense response;regulation of transcription, DNA-templated;signal transduction;response to water deprivation;response to wounding;response to salt stress;jasmonic acid biosynthetic process;response to ethylene;response to auxin;response to abscisic acid;abscisic acid-activated signaling pathway;response to jasmonic acid;jasmonic acid mediated signaling pathway;ethylene-activated signaling pathway;response to chitin;intracellular signal transduction;hyperosmotic salinity response;response to cadmium ion;defense response by callose deposition	nucleus	DNA binding;sequence-specific DNA binding transcription factor activity
287	AT4G37260	AT2G23290 AT3G50060 AT5G67300	MYB73	6.69	 AT-CC:1.00	2/35	 RSF1 PIL1	regulation of transcription, DNA-templated;response to ethylene;response to abscisic acid;response to salicylic acid;response to jasmonic acid;response to chitin;response to cadmium ion	nucleus	DNA binding;sequence-specific DNA binding transcription factor activity
288	AT4G35010	AT2G16730 AT4G38590	BGAL11	6.67	 AT-GN:1.00	3/35	 PHYB PHYD PHYE	plant-type cell wall modification;pollen tube growth	extracellular region	beta-galactosidase activity
289	AT5G20710	no_paralog	BGAL7	6.67	 AT-GN:1.00	3/35	 PHYB PHYD PHYE	na	extracellular region	beta-galactosidase activity
290	AT1G31740	no_paralog	BGAL15	6.67	 AT-GN:1.00	3/35	 PHYB PHYD PHYE	na	extracellular region	beta-galactosidase activity
291	AT2G32810	no_paralog	BGAL9	6.67	 AT-GN:1.00	3/35	 PHYB PHYD PHYE	na	extracellular region;vacuole;vacuolar membrane;plant-type cell wall	beta-galactosidase activity
292	AT2G28470	no_paralog	BGAL8	6.67	 AT-GN:1.00	3/35	 PHYB PHYD PHYE	na	extracellular region;cell wall	beta-galactosidase activity
293	AT3G52840	no_paralog	BGAL2	6.67	 AT-GN:1.00	3/35	 PHYB PHYD PHYE	cellular cation homeostasis;divalent metal ion transport	extracellular region;apoplast	beta-galactosidase activity
294	AT4G26140	AT5G56870	BGAL12	6.67	 AT-GN:1.00	3/35	 PHYB PHYD PHYE	na	extracellular region;cell wall	beta-galactosidase activity
295	AT5G56870	AT4G26140	BGAL4	6.67	 AT-GN:1.00	3/35	 PHYB PHYD PHYE	na	extracellular region	beta-galactosidase activity
296	AT3G13750	no_paralog	BGAL1	6.67	 AT-GN:1.00	3/35	 PHYB PHYD PHYE	regulation of protein localization;hydrogen peroxide catabolic process;root hair elongation	extracellular region;cell wall;plant-type cell wall;plasmodesma	beta-galactosidase activity
297	AT2G16730	AT4G35010 AT4G38590	BGAL13	6.67	 AT-GN:1.00	3/35	 PHYB PHYD PHYE	na	extracellular region	beta-galactosidase activity
298	AT1G45130	no_paralog	BGAL5	6.67	 AT-GN:1.00	3/35	 PHYB PHYD PHYE	acetyl-CoA metabolic process;sterol biosynthetic process;brassinosteroid biosynthetic process	extracellular region	beta-galactosidase activity
299	AT3G23730	AT4G14130	XTH16	6.57	 AT-CC:0.73 SC-CC:0.27	1/35	 XTH17	na	extracellular region	hydrolase activity, acting on glycosyl bonds
300	AT3G20050	no_paralog	TCP-1	6.54	 AT-LC:0.63 HS-LC:0.37	1/35	 FUS1	RNA methylation;gluconeogenesis;cytoskeleton organization;pyrimidine ribonucleotide biosynthetic process;photomorphogenesis;regulation of flower development;cullin deneddylation;proteasomal protein catabolic process;histone lysine methylation	cytoplasm;cytosol	na
